Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGHUN10D,Hungary 10-year Government Bond Yield,Government Bond Yields,Hungary Forint,Hungary,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Jan 1999 To Dec 2000<BR>Daily From Jan 2001 To Jul 2025<BR>,"Source: Magyar Nemzeti Bank The benchmark bond is used for this series.  The benchmark bond is the bond that is closest to the stated maturity without exceeding it.  When the government issues a new bond of the stated maturity, it replaces the bond used for the index to keep the maturity as close to the stated time period as possible.  Depending on how much of a difference there is in maturities, there may be some adjustment in the yield when the new bond is introduced. Source: Eurostat. Eurostat collects data from the statistical agencies of the 27 member countries of the European Economic Community, candidate countries (Macedonia, Croatia and Turkey), EFTA countries (Iceland, Norway, Liechtenstein and Switzerland) as well as other countries (Japan, Australia, United States). Statistical agencies within each country disseminate their national data to Eurostat in order that it can be made available in a consistent format. ",
Date,Ticker,Open,High,Low,Close
04/27/2010,IGHUN10D,,,,6.4400000
04/28/2010,IGHUN10D,,,,6.7500000
04/29/2010,IGHUN10D,,,,6.7300000
04/30/2010,IGHUN10D,,,,6.6200000
05/03/2010,IGHUN10D,,,,6.5700000
05/04/2010,IGHUN10D,,,,6.8500000
05/05/2010,IGHUN10D,,,,6.9400000
05/06/2010,IGHUN10D,,,,7.1500000
05/07/2010,IGHUN10D,,,,7.4700000
05/10/2010,IGHUN10D,,,,6.8500000
05/11/2010,IGHUN10D,,,,6.8900000
05/12/2010,IGHUN10D,,,,6.7800000
05/13/2010,IGHUN10D,,,,6.7900000
05/14/2010,IGHUN10D,,,,6.9500000
05/17/2010,IGHUN10D,,,,7.1200000
05/18/2010,IGHUN10D,,,,7.0500000
05/19/2010,IGHUN10D,,,,7.1500000
05/20/2010,IGHUN10D,,,,7.1600000
05/21/2010,IGHUN10D,,,,7.2600000
05/25/2010,IGHUN10D,,,,7.3300000
05/26/2010,IGHUN10D,,,,7.4000000
05/27/2010,IGHUN10D,,,,7.3500000
05/28/2010,IGHUN10D,,,,7.2000000
05/31/2010,IGHUN10D,,,,7.2300000
06/01/2010,IGHUN10D,,,,7.3500000
06/02/2010,IGHUN10D,,,,7.3500000
06/03/2010,IGHUN10D,,,,7.3900000
06/04/2010,IGHUN10D,,,,8.0800000
06/07/2010,IGHUN10D,,,,8.1100000
06/08/2010,IGHUN10D,,,,7.6500000
06/09/2010,IGHUN10D,,,,7.5400000
06/10/2010,IGHUN10D,,,,7.5700000
06/11/2010,IGHUN10D,,,,7.4500000
06/14/2010,IGHUN10D,,,,7.4500000
06/15/2010,IGHUN10D,,,,7.4800000
06/16/2010,IGHUN10D,,,,7.5200000
06/17/2010,IGHUN10D,,,,7.6100000
06/18/2010,IGHUN10D,,,,7.6100000
06/21/2010,IGHUN10D,,,,7.5600000
06/22/2010,IGHUN10D,,,,7.5600000
06/23/2010,IGHUN10D,,,,7.6000000
06/24/2010,IGHUN10D,,,,7.6700000
06/25/2010,IGHUN10D,,,,7.6400000
06/28/2010,IGHUN10D,,,,7.6400000
06/29/2010,IGHUN10D,,,,7.7300000
06/30/2010,IGHUN10D,,,,7.6900000
07/01/2010,IGHUN10D,,,,7.6500000
07/02/2010,IGHUN10D,,,,7.5900000
07/05/2010,IGHUN10D,,,,7.5500000
07/06/2010,IGHUN10D,,,,7.4100000
07/07/2010,IGHUN10D,,,,7.3900000
07/08/2010,IGHUN10D,,,,7.3100000
07/09/2010,IGHUN10D,,,,7.3400000
07/12/2010,IGHUN10D,,,,7.3900000
07/13/2010,IGHUN10D,,,,7.3700000
07/14/2010,IGHUN10D,,,,7.3300000
07/15/2010,IGHUN10D,,,,7.3500000
07/16/2010,IGHUN10D,,,,7.3400000
07/19/2010,IGHUN10D,,,,7.5000000
07/20/2010,IGHUN10D,,,,7.5700000
07/21/2010,IGHUN10D,,,,7.4500000
07/22/2010,IGHUN10D,,,,7.3400000
07/23/2010,IGHUN10D,,,,7.4000000
07/26/2010,IGHUN10D,,,,7.3900000
07/27/2010,IGHUN10D,,,,7.2600000
07/28/2010,IGHUN10D,,,,7.2600000
07/29/2010,IGHUN10D,,,,7.2200000
07/30/2010,IGHUN10D,,,,7.2400000
08/02/2010,IGHUN10D,,,,7.2100000
08/03/2010,IGHUN10D,,,,7.1500000
08/04/2010,IGHUN10D,,,,7.1900000
08/05/2010,IGHUN10D,,,,7.1100000
08/06/2010,IGHUN10D,,,,7.0900000
08/09/2010,IGHUN10D,,,,7.0900000
08/10/2010,IGHUN10D,,,,7.0600000
08/11/2010,IGHUN10D,,,,7.1200000
08/12/2010,IGHUN10D,,,,7.0800000
08/13/2010,IGHUN10D,,,,7.0500000
08/16/2010,IGHUN10D,,,,7.0500000
08/17/2010,IGHUN10D,,,,6.8900000
08/18/2010,IGHUN10D,,,,6.6400000
08/19/2010,IGHUN10D,,,,6.6200000
08/23/2010,IGHUN10D,,,,6.7800000
08/24/2010,IGHUN10D,,,,6.9600000
08/25/2010,IGHUN10D,,,,6.9200000
08/26/2010,IGHUN10D,,,,7.2000000
08/27/2010,IGHUN10D,,,,7.3500000
08/30/2010,IGHUN10D,,,,7.3100000
08/31/2010,IGHUN10D,,,,7.6200000
09/01/2010,IGHUN10D,,,,7.3700000
09/02/2010,IGHUN10D,,,,7.3700000
09/03/2010,IGHUN10D,,,,7.3700000
09/06/2010,IGHUN10D,,,,7.2700000
09/07/2010,IGHUN10D,,,,7.3700000
09/08/2010,IGHUN10D,,,,7.4700000
09/09/2010,IGHUN10D,,,,7.1600000
09/10/2010,IGHUN10D,,,,7.0700000
09/13/2010,IGHUN10D,,,,7.0300000
09/14/2010,IGHUN10D,,,,7.0000000
09/15/2010,IGHUN10D,,,,6.8800000
09/16/2010,IGHUN10D,,,,6.9400000
09/17/2010,IGHUN10D,,,,6.8900000
09/20/2010,IGHUN10D,,,,6.8900000
09/21/2010,IGHUN10D,,,,6.8600000
09/22/2010,IGHUN10D,,,,6.8600000
09/23/2010,IGHUN10D,,,,6.9300000
09/24/2010,IGHUN10D,,,,6.8900000
09/27/2010,IGHUN10D,,,,6.7900000
09/28/2010,IGHUN10D,,,,6.8100000
09/29/2010,IGHUN10D,,,,6.7900000
09/30/2010,IGHUN10D,,,,6.7900000
10/01/2010,IGHUN10D,,,,6.6500000
10/04/2010,IGHUN10D,,,,6.6200000
10/05/2010,IGHUN10D,,,,6.6400000
10/06/2010,IGHUN10D,,,,6.5600000
10/07/2010,IGHUN10D,,,,6.7500000
10/08/2010,IGHUN10D,,,,6.7400000
10/11/2010,IGHUN10D,,,,6.7300000
10/12/2010,IGHUN10D,,,,6.7100000
10/13/2010,IGHUN10D,,,,6.6600000
10/14/2010,IGHUN10D,,,,6.9500000
10/15/2010,IGHUN10D,,,,6.9500000
10/18/2010,IGHUN10D,,,,6.9500000
10/19/2010,IGHUN10D,,,,7.0000000
10/20/2010,IGHUN10D,,,,7.0300000
10/21/2010,IGHUN10D,,,,7.0100000
10/22/2010,IGHUN10D,,,,7.0300000
10/25/2010,IGHUN10D,,,,6.9800000
10/26/2010,IGHUN10D,,,,7.0000000
10/27/2010,IGHUN10D,,,,7.1400000
10/28/2010,IGHUN10D,,,,7.0800000
10/29/2010,IGHUN10D,,,,7.0300000
11/02/2010,IGHUN10D,,,,6.9900000
11/03/2010,IGHUN10D,,,,6.9800000
11/04/2010,IGHUN10D,,,,7.0000000
11/05/2010,IGHUN10D,,,,7.0400000
11/08/2010,IGHUN10D,,,,7.0500000
11/09/2010,IGHUN10D,,,,7.1300000
11/10/2010,IGHUN10D,,,,7.1000000
11/11/2010,IGHUN10D,,,,7.1600000
11/12/2010,IGHUN10D,,,,7.1800000
11/15/2010,IGHUN10D,,,,7.1600000
11/16/2010,IGHUN10D,,,,7.2400000
11/17/2010,IGHUN10D,,,,7.3000000
11/18/2010,IGHUN10D,,,,7.2900000
11/19/2010,IGHUN10D,,,,7.2900000
11/22/2010,IGHUN10D,,,,7.2700000
11/23/2010,IGHUN10D,,,,7.5300000
11/24/2010,IGHUN10D,,,,7.6600000
11/25/2010,IGHUN10D,,,,7.8100000
11/26/2010,IGHUN10D,,,,8.1200000
11/29/2010,IGHUN10D,,,,8.1800000
11/30/2010,IGHUN10D,,,,8.4400000
12/01/2010,IGHUN10D,,,,8.1800000
12/02/2010,IGHUN10D,,,,8.0800000
12/03/2010,IGHUN10D,,,,8.0200000
12/06/2010,IGHUN10D,,,,8.0600000
12/07/2010,IGHUN10D,,,,7.9500000
12/08/2010,IGHUN10D,,,,7.9300000
12/09/2010,IGHUN10D,,,,7.8800000
12/10/2010,IGHUN10D,,,,7.9000000
12/13/2010,IGHUN10D,,,,7.9500000
12/14/2010,IGHUN10D,,,,7.8900000
12/15/2010,IGHUN10D,,,,7.8700000
12/16/2010,IGHUN10D,,,,7.7800000
12/17/2010,IGHUN10D,,,,7.7600000
12/20/2010,IGHUN10D,,,,7.7900000
12/21/2010,IGHUN10D,,,,7.8500000
12/22/2010,IGHUN10D,,,,7.8400000
12/23/2010,IGHUN10D,,,,7.8400000
12/27/2010,IGHUN10D,,,,7.8500000
12/28/2010,IGHUN10D,,,,7.8700000
12/29/2010,IGHUN10D,,,,7.9200000
12/30/2010,IGHUN10D,,,,7.9700000
12/31/2010,IGHUN10D,,,,7.9500000
01/03/2011,IGHUN10D,,,,7.9200000
01/04/2011,IGHUN10D,,,,7.8400000
01/05/2011,IGHUN10D,,,,7.8600000
01/06/2011,IGHUN10D,,,,7.8600000
01/07/2011,IGHUN10D,,,,7.9600000
01/10/2011,IGHUN10D,,,,8.1700000
01/11/2011,IGHUN10D,,,,8.1000000
01/12/2011,IGHUN10D,,,,7.9000000
01/13/2011,IGHUN10D,,,,7.8100000
01/14/2011,IGHUN10D,,,,7.8500000
01/17/2011,IGHUN10D,,,,7.8300000
01/18/2011,IGHUN10D,,,,7.5800000
01/19/2011,IGHUN10D,,,,7.5900000
01/20/2011,IGHUN10D,,,,7.5900000
01/21/2011,IGHUN10D,,,,7.6100000
01/24/2011,IGHUN10D,,,,7.5900000
01/25/2011,IGHUN10D,,,,7.5200000
01/26/2011,IGHUN10D,,,,7.2800000
01/27/2011,IGHUN10D,,,,7.2200000
01/28/2011,IGHUN10D,,,,7.2500000
01/31/2011,IGHUN10D,,,,7.3200000
02/01/2011,IGHUN10D,,,,7.2400000
02/02/2011,IGHUN10D,,,,7.1900000
02/03/2011,IGHUN10D,,,,7.2400000
02/04/2011,IGHUN10D,,,,7.3300000
02/07/2011,IGHUN10D,,,,7.2700000
02/08/2011,IGHUN10D,,,,7.2900000
02/09/2011,IGHUN10D,,,,7.4000000
02/10/2011,IGHUN10D,,,,7.5000000
02/11/2011,IGHUN10D,,,,7.5200000
02/14/2011,IGHUN10D,,,,7.4900000
02/15/2011,IGHUN10D,,,,7.4500000
02/16/2011,IGHUN10D,,,,7.4500000
02/17/2011,IGHUN10D,,,,7.4400000
02/18/2011,IGHUN10D,,,,7.4000000
02/21/2011,IGHUN10D,,,,7.4700000
02/22/2011,IGHUN10D,,,,7.5200000
02/23/2011,IGHUN10D,,,,7.4800000
02/24/2011,IGHUN10D,,,,7.4900000
02/25/2011,IGHUN10D,,,,7.4400000
02/28/2011,IGHUN10D,,,,7.2500000
03/01/2011,IGHUN10D,,,,7.3000000
03/02/2011,IGHUN10D,,,,7.2500000
03/03/2011,IGHUN10D,,,,7.2200000
03/04/2011,IGHUN10D,,,,7.3000000
03/07/2011,IGHUN10D,,,,7.3000000
03/08/2011,IGHUN10D,,,,7.4000000
03/09/2011,IGHUN10D,,,,7.3900000
03/10/2011,IGHUN10D,,,,7.4400000
03/11/2011,IGHUN10D,,,,7.4800000
03/16/2011,IGHUN10D,,,,7.3600000
03/17/2011,IGHUN10D,,,,7.3800000
03/18/2011,IGHUN10D,,,,7.3400000
03/21/2011,IGHUN10D,,,,7.2900000
03/22/2011,IGHUN10D,,,,7.2800000
03/23/2011,IGHUN10D,,,,7.2600000
03/24/2011,IGHUN10D,,,,7.2000000
03/25/2011,IGHUN10D,,,,7.1600000
03/28/2011,IGHUN10D,,,,7.1600000
03/29/2011,IGHUN10D,,,,7.2200000
03/30/2011,IGHUN10D,,,,7.2100000
03/31/2011,IGHUN10D,,,,7.1900000
04/01/2011,IGHUN10D,,,,7.1900000
04/04/2011,IGHUN10D,,,,7.1600000
04/05/2011,IGHUN10D,,,,7.0600000
04/06/2011,IGHUN10D,,,,6.9600000
04/07/2011,IGHUN10D,,,,7.0100000
04/08/2011,IGHUN10D,,,,6.9800000
04/11/2011,IGHUN10D,,,,6.9500000
04/12/2011,IGHUN10D,,,,7.0500000
04/13/2011,IGHUN10D,,,,7.0600000
04/14/2011,IGHUN10D,,,,7.0800000
04/15/2011,IGHUN10D,,,,7.0900000
04/18/2011,IGHUN10D,,,,7.1000000
04/19/2011,IGHUN10D,,,,7.1600000
04/20/2011,IGHUN10D,,,,7.0300000
04/21/2011,IGHUN10D,,,,7.0400000
04/22/2011,IGHUN10D,,,,7.0400000
04/26/2011,IGHUN10D,,,,7.0400000
04/27/2011,IGHUN10D,,,,7.0100000
04/28/2011,IGHUN10D,,,,7.0000000
04/29/2011,IGHUN10D,,,,7.0000000
05/02/2011,IGHUN10D,,,,7.0000000
05/03/2011,IGHUN10D,,,,7.0600000
05/04/2011,IGHUN10D,,,,7.0900000
05/05/2011,IGHUN10D,,,,7.1000000
05/06/2011,IGHUN10D,,,,7.0500000
05/09/2011,IGHUN10D,,,,7.0400000
05/10/2011,IGHUN10D,,,,7.0700000
05/11/2011,IGHUN10D,,,,7.0300000
05/12/2011,IGHUN10D,,,,7.1200000
05/13/2011,IGHUN10D,,,,7.1100000
05/16/2011,IGHUN10D,,,,7.1600000
05/17/2011,IGHUN10D,,,,7.1700000
05/18/2011,IGHUN10D,,,,7.1400000
05/19/2011,IGHUN10D,,,,7.0300000
05/20/2011,IGHUN10D,,,,7.0100000
05/23/2011,IGHUN10D,,,,7.1300000
05/24/2011,IGHUN10D,,,,7.1400000
05/25/2011,IGHUN10D,,,,7.1300000
05/26/2011,IGHUN10D,,,,7.1500000
05/27/2011,IGHUN10D,,,,7.2300000
05/30/2011,IGHUN10D,,,,7.2300000
05/31/2011,IGHUN10D,,,,7.1900000
06/01/2011,IGHUN10D,,,,7.2000000
06/02/2011,IGHUN10D,,,,7.2000000
06/03/2011,IGHUN10D,,,,7.1600000
06/06/2011,IGHUN10D,,,,7.1600000
06/07/2011,IGHUN10D,,,,7.0800000
06/08/2011,IGHUN10D,,,,7.0500000
06/09/2011,IGHUN10D,,,,7.0600000
06/10/2011,IGHUN10D,,,,7.0400000
06/14/2011,IGHUN10D,,,,7.0300000
06/15/2011,IGHUN10D,,,,7.0500000
06/16/2011,IGHUN10D,,,,7.3300000
06/17/2011,IGHUN10D,,,,7.2500000
06/20/2011,IGHUN10D,,,,7.2900000
06/21/2011,IGHUN10D,,,,7.2500000
06/22/2011,IGHUN10D,,,,7.2300000
06/23/2011,IGHUN10D,,,,7.4600000
06/24/2011,IGHUN10D,,,,7.4000000
06/27/2011,IGHUN10D,,,,7.4400000
06/28/2011,IGHUN10D,,,,7.3500000
06/29/2011,IGHUN10D,,,,7.3400000
06/30/2011,IGHUN10D,,,,7.3100000
07/01/2011,IGHUN10D,,,,7.3100000
07/04/2011,IGHUN10D,,,,7.3100000
07/05/2011,IGHUN10D,,,,7.2900000
07/06/2011,IGHUN10D,,,,7.2800000
07/07/2011,IGHUN10D,,,,7.2800000
07/08/2011,IGHUN10D,,,,7.2100000
07/11/2011,IGHUN10D,,,,7.2600000
07/12/2011,IGHUN10D,,,,7.3900000
07/13/2011,IGHUN10D,,,,7.3900000
07/14/2011,IGHUN10D,,,,7.3600000
07/15/2011,IGHUN10D,,,,7.3800000
07/18/2011,IGHUN10D,,,,7.4100000
07/19/2011,IGHUN10D,,,,7.3700000
07/20/2011,IGHUN10D,,,,7.3600000
07/21/2011,IGHUN10D,,,,7.3600000
07/22/2011,IGHUN10D,,,,7.3400000
07/25/2011,IGHUN10D,,,,7.4100000
07/26/2011,IGHUN10D,,,,7.3700000
07/27/2011,IGHUN10D,,,,7.3800000
07/28/2011,IGHUN10D,,,,7.4300000
07/29/2011,IGHUN10D,,,,7.5000000
08/01/2011,IGHUN10D,,,,7.4600000
08/02/2011,IGHUN10D,,,,7.5400000
08/03/2011,IGHUN10D,,,,7.6700000
08/04/2011,IGHUN10D,,,,7.6700000
08/05/2011,IGHUN10D,,,,8.0300000
08/08/2011,IGHUN10D,,,,7.9800000
08/09/2011,IGHUN10D,,,,7.9900000
08/10/2011,IGHUN10D,,,,7.7900000
08/11/2011,IGHUN10D,,,,7.7200000
08/12/2011,IGHUN10D,,,,7.6100000
08/15/2011,IGHUN10D,,,,7.6000000
08/16/2011,IGHUN10D,,,,7.5000000
08/17/2011,IGHUN10D,,,,7.2200000
08/18/2011,IGHUN10D,,,,7.0400000
08/19/2011,IGHUN10D,,,,7.2500000
08/22/2011,IGHUN10D,,,,7.2100000
08/23/2011,IGHUN10D,,,,7.1300000
08/24/2011,IGHUN10D,,,,7.2000000
08/25/2011,IGHUN10D,,,,7.3400000
08/26/2011,IGHUN10D,,,,7.4000000
08/29/2011,IGHUN10D,,,,7.3400000
08/30/2011,IGHUN10D,,,,7.3400000
08/31/2011,IGHUN10D,,,,7.3500000
09/01/2011,IGHUN10D,,,,7.3300000
09/02/2011,IGHUN10D,,,,7.3400000
09/05/2011,IGHUN10D,,,,7.3300000
09/06/2011,IGHUN10D,,,,7.0600000
09/07/2011,IGHUN10D,,,,6.9200000
09/08/2011,IGHUN10D,,,,6.9200000
09/09/2011,IGHUN10D,,,,7.1200000
09/12/2011,IGHUN10D,,,,7.4700000
09/13/2011,IGHUN10D,,,,7.4000000
09/14/2011,IGHUN10D,,,,7.6600000
09/15/2011,IGHUN10D,,,,7.6300000
09/16/2011,IGHUN10D,,,,7.5900000
09/19/2011,IGHUN10D,,,,7.7800000
09/20/2011,IGHUN10D,,,,7.9400000
09/21/2011,IGHUN10D,,,,8.0400000
09/22/2011,IGHUN10D,,,,8.1200000
09/23/2011,IGHUN10D,,,,8.3200000
09/26/2011,IGHUN10D,,,,8.2100000
09/27/2011,IGHUN10D,,,,7.7900000
09/28/2011,IGHUN10D,,,,7.8500000
09/29/2011,IGHUN10D,,,,8.0500000
09/30/2011,IGHUN10D,,,,8.1400000
10/03/2011,IGHUN10D,,,,8.2700000
10/04/2011,IGHUN10D,,,,8.4600000
10/05/2011,IGHUN10D,,,,8.2000000
10/06/2011,IGHUN10D,,,,8.0100000
10/07/2011,IGHUN10D,,,,7.9700000
10/10/2011,IGHUN10D,,,,7.8100000
10/11/2011,IGHUN10D,,,,7.8300000
10/12/2011,IGHUN10D,,,,7.6600000
10/13/2011,IGHUN10D,,,,7.6800000
10/14/2011,IGHUN10D,,,,7.6800000
10/17/2011,IGHUN10D,,,,7.6300000
10/18/2011,IGHUN10D,,,,7.8200000
10/19/2011,IGHUN10D,,,,7.7600000
10/20/2011,IGHUN10D,,,,7.8700000
10/21/2011,IGHUN10D,,,,7.9900000
10/24/2011,IGHUN10D,,,,7.7800000
10/25/2011,IGHUN10D,,,,7.7500000
10/26/2011,IGHUN10D,,,,7.7500000
10/27/2011,IGHUN10D,,,,7.9100000
10/28/2011,IGHUN10D,,,,7.7900000
11/02/2011,IGHUN10D,,,,8.0300000
11/03/2011,IGHUN10D,,,,8.1600000
11/04/2011,IGHUN10D,,,,8.0400000
11/07/2011,IGHUN10D,,,,8.1000000
11/08/2011,IGHUN10D,,,,8.1000000
11/09/2011,IGHUN10D,,,,8.2100000
11/10/2011,IGHUN10D,,,,8.2200000
11/11/2011,IGHUN10D,,,,8.3300000
11/14/2011,IGHUN10D,,,,8.6400000
11/15/2011,IGHUN10D,,,,8.6300000
11/16/2011,IGHUN10D,,,,8.7000000
11/17/2011,IGHUN10D,,,,8.7400000
11/18/2011,IGHUN10D,,,,8.3000000
11/21/2011,IGHUN10D,,,,8.3900000
11/22/2011,IGHUN10D,,,,8.3200000
11/23/2011,IGHUN10D,,,,8.5400000
11/24/2011,IGHUN10D,,,,8.8300000
11/25/2011,IGHUN10D,,,,9.5600000
11/28/2011,IGHUN10D,,,,9.0300000
11/29/2011,IGHUN10D,,,,9.3200000
11/30/2011,IGHUN10D,,,,8.9200000
12/01/2011,IGHUN10D,,,,8.6900000
12/02/2011,IGHUN10D,,,,8.5200000
12/05/2011,IGHUN10D,,,,8.3900000
12/06/2011,IGHUN10D,,,,8.4700000
12/07/2011,IGHUN10D,,,,8.5400000
12/08/2011,IGHUN10D,,,,8.6800000
12/09/2011,IGHUN10D,,,,8.7900000
12/12/2011,IGHUN10D,,,,8.9400000
12/13/2011,IGHUN10D,,,,8.8500000
12/14/2011,IGHUN10D,,,,8.9200000
12/15/2011,IGHUN10D,,,,8.9200000
12/16/2011,IGHUN10D,,,,8.9700000
12/19/2011,IGHUN10D,,,,9.0000000
12/20/2011,IGHUN10D,,,,8.9600000
12/21/2011,IGHUN10D,,,,8.8600000
12/22/2011,IGHUN10D,,,,9.3000000
12/23/2011,IGHUN10D,,,,9.3000000
12/27/2011,IGHUN10D,,,,9.2900000
12/28/2011,IGHUN10D,,,,9.3800000
12/29/2011,IGHUN10D,,,,9.7900000
12/30/2011,IGHUN10D,,,,9.7500000
01/02/2012,IGHUN10D,,,,10.0400000
01/03/2012,IGHUN10D,,,,10.3200000
01/04/2012,IGHUN10D,,,,10.5800000
01/05/2012,IGHUN10D,,,,10.6900000
01/06/2012,IGHUN10D,,,,9.9800000
01/09/2012,IGHUN10D,,,,9.6900000
01/10/2012,IGHUN10D,,,,9.7300000
01/11/2012,IGHUN10D,,,,9.4800000
01/12/2012,IGHUN10D,,,,9.2900000
01/13/2012,IGHUN10D,,,,9.4800000
01/16/2012,IGHUN10D,,,,9.6000000
01/17/2012,IGHUN10D,,,,9.7100000
01/18/2012,IGHUN10D,,,,9.4800000
01/19/2012,IGHUN10D,,,,9.1800000
01/20/2012,IGHUN10D,,,,9.3100000
01/23/2012,IGHUN10D,,,,9.2600000
01/24/2012,IGHUN10D,,,,9.1400000
01/25/2012,IGHUN10D,,,,8.9000000
01/26/2012,IGHUN10D,,,,8.7500000
01/27/2012,IGHUN10D,,,,8.7700000
01/30/2012,IGHUN10D,,,,8.9300000
01/31/2012,IGHUN10D,,,,8.8900000
02/01/2012,IGHUN10D,,,,8.8800000
02/02/2012,IGHUN10D,,,,8.7900000
02/03/2012,IGHUN10D,,,,8.7000000
02/06/2012,IGHUN10D,,,,8.6000000
02/07/2012,IGHUN10D,,,,8.5300000
02/08/2012,IGHUN10D,,,,8.3100000
02/09/2012,IGHUN10D,,,,8.4500000
02/10/2012,IGHUN10D,,,,8.6500000
02/13/2012,IGHUN10D,,,,8.5000000
02/14/2012,IGHUN10D,,,,8.6100000
02/15/2012,IGHUN10D,,,,8.2700000
02/16/2012,IGHUN10D,,,,8.5000000
02/17/2012,IGHUN10D,,,,8.4200000
02/20/2012,IGHUN10D,,,,8.3800000
02/21/2012,IGHUN10D,,,,8.4900000
02/22/2012,IGHUN10D,,,,8.8200000
02/23/2012,IGHUN10D,,,,8.8300000
02/24/2012,IGHUN10D,,,,8.6500000
02/27/2012,IGHUN10D,,,,8.8600000
02/28/2012,IGHUN10D,,,,8.7300000
02/29/2012,IGHUN10D,,,,8.5700000
03/01/2012,IGHUN10D,,,,8.4000000
03/02/2012,IGHUN10D,,,,8.4300000
03/05/2012,IGHUN10D,,,,8.6000000
03/06/2012,IGHUN10D,,,,8.6400000
03/07/2012,IGHUN10D,,,,8.7000000
03/08/2012,IGHUN10D,,,,8.6300000
03/09/2012,IGHUN10D,,,,8.6500000
03/12/2012,IGHUN10D,,,,8.6800000
03/13/2012,IGHUN10D,,,,8.6600000
03/14/2012,IGHUN10D,,,,8.6100000
03/19/2012,IGHUN10D,,,,8.6200000
03/20/2012,IGHUN10D,,,,8.6900000
03/21/2012,IGHUN10D,,,,8.7300000
03/22/2012,IGHUN10D,,,,8.8800000
03/23/2012,IGHUN10D,,,,8.9300000
03/26/2012,IGHUN10D,,,,8.9400000
03/27/2012,IGHUN10D,,,,8.8200000
03/28/2012,IGHUN10D,,,,8.9300000
03/29/2012,IGHUN10D,,,,9.0100000
03/30/2012,IGHUN10D,,,,9.0600000
04/02/2012,IGHUN10D,,,,8.8900000
04/03/2012,IGHUN10D,,,,8.8600000
04/04/2012,IGHUN10D,,,,8.9700000
04/05/2012,IGHUN10D,,,,9.0300000
04/10/2012,IGHUN10D,,,,9.0400000
04/11/2012,IGHUN10D,,,,8.9700000
04/12/2012,IGHUN10D,,,,8.9100000
04/13/2012,IGHUN10D,,,,8.9700000
04/16/2012,IGHUN10D,,,,8.9800000
04/17/2012,IGHUN10D,,,,8.9600000
04/18/2012,IGHUN10D,,,,8.8800000
04/19/2012,IGHUN10D,,,,8.8700000
04/20/2012,IGHUN10D,,,,8.8300000
04/23/2012,IGHUN10D,,,,8.8900000
04/24/2012,IGHUN10D,,,,8.9000000
04/25/2012,IGHUN10D,,,,7.9700000
04/26/2012,IGHUN10D,,,,7.9700000
04/27/2012,IGHUN10D,,,,7.9800000
05/02/2012,IGHUN10D,,,,7.9800000
05/03/2012,IGHUN10D,,,,7.9600000
05/04/2012,IGHUN10D,,,,7.9900000
05/07/2012,IGHUN10D,,,,8.1000000
05/08/2012,IGHUN10D,,,,8.0800000
05/09/2012,IGHUN10D,,,,8.1900000
05/10/2012,IGHUN10D,,,,8.2000000
05/11/2012,IGHUN10D,,,,8.2000000
05/14/2012,IGHUN10D,,,,8.2400000
05/15/2012,IGHUN10D,,,,8.2200000
05/16/2012,IGHUN10D,,,,8.4300000
05/17/2012,IGHUN10D,,,,8.4900000
05/18/2012,IGHUN10D,,,,8.5400000
05/21/2012,IGHUN10D,,,,8.4700000
05/22/2012,IGHUN10D,,,,8.4100000
05/23/2012,IGHUN10D,,,,8.6200000
05/24/2012,IGHUN10D,,,,8.5400000
05/25/2012,IGHUN10D,,,,8.4800000
05/29/2012,IGHUN10D,,,,8.4700000
05/30/2012,IGHUN10D,,,,8.5300000
05/31/2012,IGHUN10D,,,,8.7100000
06/01/2012,IGHUN10D,,,,8.9500000
06/04/2012,IGHUN10D,,,,8.8600000
06/05/2012,IGHUN10D,,,,8.8300000
06/06/2012,IGHUN10D,,,,8.7300000
06/07/2012,IGHUN10D,,,,8.2800000
06/08/2012,IGHUN10D,,,,8.3700000
06/11/2012,IGHUN10D,,,,8.4300000
06/12/2012,IGHUN10D,,,,8.4600000
06/13/2012,IGHUN10D,,,,8.4900000
06/14/2012,IGHUN10D,,,,8.5100000
06/15/2012,IGHUN10D,,,,8.4500000
06/18/2012,IGHUN10D,,,,8.1900000
06/19/2012,IGHUN10D,,,,8.0800000
06/20/2012,IGHUN10D,,,,8.0500000
06/21/2012,IGHUN10D,,,,7.9300000
06/22/2012,IGHUN10D,,,,8.0100000
06/25/2012,IGHUN10D,,,,8.0200000
06/26/2012,IGHUN10D,,,,7.9700000
06/27/2012,IGHUN10D,,,,8.0000000
06/28/2012,IGHUN10D,,,,7.8700000
06/29/2012,IGHUN10D,,,,7.9000000
07/02/2012,IGHUN10D,,,,7.8000000
07/03/2012,IGHUN10D,,,,7.8200000
07/04/2012,IGHUN10D,,,,7.7500000
07/05/2012,IGHUN10D,,,,7.7500000
07/06/2012,IGHUN10D,,,,7.8500000
07/09/2012,IGHUN10D,,,,7.9000000
07/10/2012,IGHUN10D,,,,7.8900000
07/11/2012,IGHUN10D,,,,7.9100000
07/12/2012,IGHUN10D,,,,7.8500000
07/13/2012,IGHUN10D,,,,7.6200000
